pair_id,bowler,batsman,balls_faced,Runs,is_wicket
549,Arshdeep Singh,Kane Williamson,7,5,0
550,Arshdeep Singh,Kartik Tyagi,3,2,1
551,Arshdeep Singh,Khaleel Ahmed,2,0,1
552,Arshdeep Singh,Kieron Pollard,7,25,0
553,Arshdeep Singh,Krishnappa Gowtham,1,1,0
554,Arshdeep Singh,Krunal Pandya,2,2,0
555,Arshdeep Singh,Kuldeep Yadav,2,3,0
556,Arshdeep Singh,Kyle Mayers,1,1,0
557,Arshdeep Singh,Lalit Yadav,5,5,1
558,Arshdeep Singh,Liam Livingstone,6,15,1
559,Arshdeep Singh,Lockie Ferguson,1,1,0
560,Arshdeep Singh,Mahipal Lomror,3,1,1
561,Arshdeep Singh,Manish Pandey,4,2,1
562,Arshdeep Singh,Mitchell Marsh,8,23,0
563,Arshdeep Singh,Moeen Ali,1,0,1
564,Arshdeep Singh,Nathan Coulter-Nile,3,9,0
565,Arshdeep Singh,Nicholas Pooran,17,26,0
566,Arshdeep Singh,Nitish Rana,6,13,1
567,Arshdeep Singh,Pat Cummins,4,5,0
568,Arshdeep Singh,Phil Salt,8,6,0
569,Arshdeep Singh,Pradeep Sangwan,2,1,1
570,Arshdeep Singh,Prithvi Shaw,4,5,0
571,Arshdeep Singh,Priyam Garg,4,1,2
572,Arshdeep Singh,Quinton de Kock,20,19,1
573,Arshdeep Singh,Rahmanullah Gurbaz,6,12,0
574,Arshdeep Singh,Rahul Chahar,22,33,2
575,Arshdeep Singh,Rahul Tewatia,8,13,0
576,Arshdeep Singh,Rahul Tripathi,23,22,0
577,Arshdeep Singh,Ravindra Jadeja,3,3,0
578,Arshdeep Singh,Rinku Singh,7,11,0
579,Arshdeep Singh,Robin Uthappa,7,5,0
580,Arshdeep Singh,Rohit Sharma,1,0,1
581,Arshdeep Singh,Ruturaj Gaikwad,3,3,1
582,Arshdeep Singh,Sai Sudharsan,14,27,0
583,Arshdeep Singh,Sandeep Sharma,1,0,1
584,Arshdeep Singh,Sanju Samson,7,15,0
585,Arshdeep Singh,Sarfaraz Khan,5,6,1
586,Arshdeep Singh,Saurabh Tiwary,9,10,0
587,Arshdeep Singh,Shardul Thakur,2,1,1
588,Arshdeep Singh,Shikhar Dhawan,8,15,0
589,Arshdeep Singh,Shimron Hetmyer,3,7,0
590,Arshdeep Singh,Shreyas Iyer,6,6,1
591,Arshdeep Singh,Shubman Gill,15,17,2
592,Arshdeep Singh,Sunil Narine,12,18,1
593,Arshdeep Singh,Suryakumar Yadav,1,1,0
594,Arshdeep Singh,Tim Seifert,1,1,0
595,Arshdeep Singh,Venkatesh Iyer,9,15,0
596,Arshdeep Singh,Vijay Shankar,8,10,1
597,Arshdeep Singh,Virat Kohli,3,3,0
598,Arshdeep Singh,Wriddhiman Saha,5,9,0
599,Arshdeep Singh,Yashasvi Jaiswal,2,1,0
600,Ashish Nehra,Adam Zampa,1,0,1
601,Ashish Nehra,Ajinkya Rahane,14,21,0
602,Ashish Nehra,Ambati Rayudu,3,2,1
603,Ashish Nehra,Andre Russell,1,0,0
604,Ashish Nehra,Colin de Grandhomme,1,0,0
605,Ashish Nehra,Gautam Gambhir,18,19,0
606,Ashish Nehra,George Bailey,7,5,0
607,Ashish Nehra,Hardik Pandya,3,1,0
608,Ashish Nehra,Jos Buttler,2,2,1
609,Ashish Nehra,Kieron Pollard,8,22,0
610,Ashish Nehra,Krunal Pandya,7,11,0
611,Ashish Nehra,Lendl Simmons,10,9,0
612,Ashish Nehra,MS Dhoni,5,8,1
613,Ashish Nehra,Manish Pandey,7,6,0
614,Ashish Nehra,Parthiv Patel,3,0,1
615,Ashish Nehra,Robin Uthappa,16,32,0
616,Ashish Nehra,Rohit Sharma,6,10,1
617,Ashish Nehra,Saurabh Tiwary,4,5,1
618,Ashish Nehra,Shane Watson,11,11,0
619,Ashish Nehra,Sunil Narine,4,5,0
620,Ashish Nehra,Suryakumar Yadav,3,4,1
621,Ashish Nehra,Thisara Perera,2,1,1
622,Ashish Nehra,Usman Khawaja,5,8,1
623,Ashish Nehra,Yusuf Pathan,4,5,0
624,Ashish Reddy,Ajinkya Rahane,2,1,0
625,Ashish Reddy,Angelo Mathews,2,2,0
626,Ashish Reddy,Jean-Paul Duminy,2,2,0
627,Ashish Reddy,Kedar Jadhav,3,2,0
628,Ashish Reddy,Shreyas Iyer,5,10,0
629,Ashish Reddy,Stuart Binny,4,4,0
630,Ashish Reddy,Yuvraj Singh,1,0,1
631,Ashok Dinda,Axar Patel,1,1,0
632,Ashok Dinda,Chris Morris,2,5,0
633,Ashok Dinda,David Warner,7,4,0
634,Ashok Dinda,Deepak Hooda,3,8,0
635,Ashok Dinda,Farhaan Behardien,5,5,1
636,Ashok Dinda,Hashim Amla,4,2,0
637,Ashok Dinda,Jean-Paul Duminy,2,2,1
638,Ashok Dinda,Kane Williamson,4,2,0
639,Ashok Dinda,Karun Nair,9,9,0
640,Ashok Dinda,Manish Pandey,3,8,0
641,Ashok Dinda,Murali Vijay,8,8,0
642,Ashok Dinda,Naman Ojha,3,7,0
643,Ashok Dinda,Nathan Coulter-Nile,2,1,0
644,Ashok Dinda,Quinton de Kock,5,1,1
645,Ashok Dinda,Shikhar Dhawan,8,5,0
646,Ashok Dinda,Shreyas Iyer,4,2,1
647,Ashok Dinda,Yusuf Pathan,3,5,0
648,Avesh Khan,AB de Villiers,12,9,0
649,Avesh Khan,Abdul Samad,4,7,1
650,Avesh Khan,Abhishek Sharma,3,0,1
651,Avesh Khan,Aiden Markram,1,1,0
652,Avesh Khan,Aman Khan,3,2,1
653,Avesh Khan,Ambati Rayudu,16,24,0
654,Avesh Khan,Andre Russell,13,16,1
655,Avesh Khan,Angkrish Raghuvanshi,1,1,0
656,Avesh Khan,Axar Patel,6,12,0
657,Avesh Khan,Ayush Badoni,2,3,0
658,Avesh Khan,Bhuvneshwar Kumar,5,7,1
659,Avesh Khan,Cameron Green,3,6,0
660,Avesh Khan,Chris Gayle,4,6,0
661,Avesh Khan,Chris Jordan,1,1,0
662,Avesh Khan,Daniel Sams,2,3,0
663,Avesh Khan,David Miller,11,14,0
664,Avesh Khan,David Warner,10,7,1
665,Avesh Khan,Dawid Malan,3,1,0
666,Avesh Khan,Deepak Hooda,7,12,0
667,Avesh Khan,Dinesh Karthik,22,38,1
668,Avesh Khan,Faf du Plessis,30,45,0
669,Avesh Khan,Glenn Maxwell,15,22,0
670,Avesh Khan,Hardik Pandya,13,7,0
671,Avesh Khan,Harpreet Brar,4,8,0
672,Avesh Khan,Harpreet Singh,3,2,0
673,Avesh Khan,KL Rahul,21,36,1
674,Avesh Khan,Kane Williamson,7,5,1
675,Avesh Khan,Karn Sharma,1,0,0
676,Avesh Khan,Kedar Jadhav,9,14,0
677,Avesh Khan,Krunal Pandya,5,6,0
678,Avesh Khan,Kuldeep Yadav,2,3,0
679,Avesh Khan,Liam Livingstone,3,1,1
680,Avesh Khan,M Shahrukh Khan,4,2,2
681,Avesh Khan,MS Dhoni,9,15,1
682,Avesh Khan,Mahipal Lomror,3,5,1
683,Avesh Khan,Manish Pandey,3,3,0
684,Avesh Khan,Matthew Short,6,12,0
685,Avesh Khan,Mayank Agarawal,13,24,0
686,Avesh Khan,Moeen Ali,4,7,0
687,Avesh Khan,Murali Vijay,1,1,0
688,Avesh Khan,Nicholas Pooran,15,13,1
689,Avesh Khan,Nitish Rana,7,21,0
690,Avesh Khan,Pat Cummins,8,11,0
691,Avesh Khan,Phil Salt,3,1,1
692,Avesh Khan,Prithvi Shaw,6,14,0
693,Avesh Khan,Rahul Tewatia,6,5,1
694,Avesh Khan,Rahul Tripathi,11,16,0
695,Avesh Khan,Rajat Patidar,17,31,1
696,Avesh Khan,Rashid Khan,15,22,1
697,Avesh Khan,Ravindra Jadeja,2,2,0
698,Avesh Khan,Rinku Singh,9,22,0
699,Avesh Khan,Rishabh Pant,6,6,0
700,Avesh Khan,Robin Uthappa,11,27,0
701,Avesh Khan,Romario Shepherd,3,1,0
702,Avesh Khan,Ruturaj Gaikwad,8,8,1
703,Avesh Khan,Sai Sudharsan,6,11,0
704,Avesh Khan,Sam Billings,7,18,0
705,Avesh Khan,Sandeep Sharma,1,1,0
706,Avesh Khan,Sanju Samson,12,17,0
707,Avesh Khan,Sarfaraz Khan,9,17,0
708,Avesh Khan,Shane Watson,5,11,0
709,Avesh Khan,Shreyas Iyer,2,2,0
710,Avesh Khan,Shubman Gill,21,29,1
711,Avesh Khan,Sikandar Raza,9,9,0
712,Avesh Khan,Srikar Bharat,14,18,0
713,Avesh Khan,Sunil Narine,15,27,0
714,Avesh Khan,Swapnil Singh,1,1,0
715,Avesh Khan,Tabraiz Shamsi,1,1,0
716,Avesh Khan,Venkatesh Iyer,3,5,0
717,Avesh Khan,Vijay Shankar,3,6,0
718,Avesh Khan,Virat Kohli,14,14,2
719,Avesh Khan,Washington Sundar,3,2,0
720,Avesh Khan,Wriddhiman Saha,15,24,1
721,Avesh Khan,Yashasvi Jaiswal,3,5,0
722,Axar Patel,AB de Villiers,21,23,1
723,Axar Patel,Aaron Finch,2,1,1
724,Axar Patel,Abdul Samad,3,3,0
725,Axar Patel,Abhinav Manohar,13,13,0
726,Axar Patel,Ajinkya Rahane,35,50,0
727,Axar Patel,Ambati Rayudu,11,12,0
728,Axar Patel,Andre Russell,14,20,1
729,Axar Patel,Angkrish Raghuvanshi,3,6,0
730,Axar Patel,Arshad Khan,2,1,0
731,Axar Patel,Ayush Badoni,7,8,0
732,Axar Patel,Ben Stokes,9,11,0
733,Axar Patel,Chris Gayle,3,1,0
734,Axar Patel,Daryl Mitchell,10,14,1
735,Axar Patel,David Warner,6,9,0
736,Axar Patel,Dawid Malan,8,5,1
737,Axar Patel,Deepak Hooda,18,19,0
738,Axar Patel,Devdutt Padikkal,15,25,0
739,Axar Patel,Devon Conway,9,17,0
740,Axar Patel,Dinesh Karthik,5,11,1
741,Axar Patel,Faf du Plessis,16,18,2
742,Axar Patel,Gautam Gambhir,25,22,0
743,Axar Patel,George Bailey,4,1,1
744,Axar Patel,Glenn Maxwell,19,27,0
745,Axar Patel,Hardik Pandya,12,11,0
746,Axar Patel,Harpreet Brar,1,1,0
747,Axar Patel,Irfan Pathan,1,1,0
748,Axar Patel,Ishan Kishan,7,7,0
749,Axar Patel,James Neesham,3,1,0
750,Axar Patel,Jason Holder,8,4,2
751,Axar Patel,Jitesh Sharma,10,10,0
752,Axar Patel,Johan Botha,2,2,0
753,Axar Patel,Jonny Bairstow,7,9,0
754,Axar Patel,Jos Buttler,19,26,0
755,Axar Patel,KL Rahul,14,15,1
756,Axar Patel,Kane Williamson,34,40,1
757,Axar Patel,Karun Nair,1,4,0
758,Axar Patel,Kedar Jadhav,4,2,0
759,Axar Patel,Kieron Pollard,5,10,0
760,Axar Patel,Krunal Pandya,9,12,0
761,Axar Patel,Kyle Mayers,10,25,1
762,Axar Patel,Liam Livingstone,1,1,0
763,Axar Patel,M Shahrukh Khan,1,1,0
764,Axar Patel,MS Dhoni,25,43,0
765,Axar Patel,Mahipal Lomror,6,6,0
766,Axar Patel,Manish Pandey,33,28,0
767,Axar Patel,Marcus Stoinis,10,9,0
768,Axar Patel,Martin Guptill,2,6,0
769,Axar Patel,Mayank Agarawal,17,16,2
770,Axar Patel,Moeen Ali,7,5,2
771,Axar Patel,Mohammad Nabi,4,5,0
772,Axar Patel,Murali Vijay,5,7,0
773,Axar Patel,Nicholas Pooran,3,8,0
774,Axar Patel,Nitish Rana,11,14,1
775,Axar Patel,Pat Cummins,4,3,0
776,Axar Patel,Phil Salt,3,1,1
777,Axar Patel,Piyush Chawla,1,1,0
778,Axar Patel,Quinton de Kock,19,30,0
779,Axar Patel,Rahul Chahar,2,0,0
780,Axar Patel,Rahul Tewatia,3,3,0
781,Axar Patel,Rahul Tripathi,8,5,0
782,Axar Patel,Rajat Patidar,6,5,1
783,Axar Patel,Rashid Khan,4,6,0
784,Axar Patel,Ravichandran Ashwin,7,12,0
785,Axar Patel,Rinku Singh,5,6,0
786,Axar Patel,Rishi Dhawan,8,2,1
787,Axar Patel,Riyan Parag,4,2,1
788,Axar Patel,Robin Uthappa,46,47,2
789,Axar Patel,Rohit Sharma,23,15,2
790,Axar Patel,Ruturaj Gaikwad,26,30,0
791,Axar Patel,Sanju Samson,23,35,1
792,Axar Patel,Shane Watson,17,21,2
793,Axar Patel,Shivam Dube,3,2,0
794,Axar Patel,Shreyas Iyer,12,17,0
795,Axar Patel,Shubman Gill,17,30,0
796,Axar Patel,Srikar Bharat,8,24,0
797,Axar Patel,Steven Smith,7,5,2
798,Axar Patel,Sunil Narine,4,13,1
799,Axar Patel,Suresh Raina,7,5,1
800,Axar Patel,Suryakumar Yadav,23,26,0
801,Axar Patel,Thisara Perera,1,1,0
802,Axar Patel,Usman Khawaja,2,2,0
803,Axar Patel,Venkatesh Iyer,3,1,0
804,Axar Patel,Vijay Shankar,2,7,0
805,Axar Patel,Virat Kohli,26,28,0
806,Axar Patel,Washington Sundar,1,1,0
807,Axar Patel,Wriddhiman Saha,14,27,0
808,Axar Patel,Yashasvi Jaiswal,1,0,0
809,Axar Patel,Yusuf Pathan,9,16,0
810,Ayush Badoni,Sanju Samson,2,2,0
811,Ayush Badoni,Shimron Hetmyer,4,4,0
812,Azmatullah Omarzai,Dewald Brevis,4,5,0
813,Azmatullah Omarzai,Faf du Plessis,6,20,0
814,Azmatullah Omarzai,Ishan Kishan,4,0,1
815,Azmatullah Omarzai,Jitesh Sharma,5,15,0
816,Azmatullah Omarzai,Jonny Bairstow,8,18,0
817,Azmatullah Omarzai,Naman Dhir,10,21,1
818,Azmatullah Omarzai,Prabhsimran Singh,3,2,0
819,Azmatullah Omarzai,Rohit Sharma,2,1,0
820,Azmatullah Omarzai,Sam Curran,2,1,1
821,Azmatullah Omarzai,Shashank Singh,2,2,0
822,Azmatullah Omarzai,Shikhar Dhawan,1,1,0
823,Azmatullah Omarzai,Sikandar Raza,4,3,0
824,Azmatullah Omarzai,Virat Kohli,6,2,0
825,Barinder Sran,Andre Russell,5,10,1
826,Barinder Sran,Carlos Brathwaite,1,1,0
827,Barinder Sran,Chris Lynn,13,31,0
828,Barinder Sran,Colin Munro,1,0,0
829,Barinder Sran,Dinesh Karthik,5,4,1
830,Barinder Sran,Gautam Gambhir,3,6,0
831,Barinder Sran,George Bailey,6,7,0
832,Barinder Sran,Harbhajan Singh,2,2,0
833,Barinder Sran,Hardik Pandya,5,2,0
834,Barinder Sran,Jasprit Bumrah,8,5,1
835,Barinder Sran,Jean-Paul Duminy,5,2,1
836,Barinder Sran,Karun Nair,13,29,0
837,Barinder Sran,Kieron Pollard,5,9,0
838,Barinder Sran,Krunal Pandya,2,0,1
839,Barinder Sran,MS Dhoni,6,9,0
840,Barinder Sran,Manish Pandey,4,8,0
841,Barinder Sran,Quinton de Kock,3,0,1
842,Barinder Sran,Ravichandran Ashwin,8,8,1
843,Barinder Sran,Rishabh Pant,3,2,0
844,Barinder Sran,Robin Uthappa,10,16,1
845,Barinder Sran,Saurabh Tiwary,2,1,0
846,Barinder Sran,Shakib Al Hasan,3,3,0
847,Barinder Sran,Shubman Gill,12,24,0
848,Barinder Sran,Thisara Perera,2,2,0
849,Barinder Sran,Tom Curran,1,1,0
850,Barinder Sran,Yusuf Pathan,6,6,0
851,Basil Thampi,Ajinkya Rahane,1,1,0
852,Basil Thampi,Colin Munro,5,11,0
853,Basil Thampi,Dinesh Karthik,3,5,0
854,Basil Thampi,Eoin Morgan,9,21,1
855,Basil Thampi,Gautam Gambhir,1,1,0
856,Basil Thampi,Jofra Archer,1,1,0
857,Basil Thampi,Jos Buttler,6,26,0
858,Basil Thampi,Krishnappa Gowtham,4,7,1
859,Basil Thampi,Manish Pandey,8,10,1
860,Basil Thampi,Prithvi Shaw,6,5,0
861,Basil Thampi,Rahul Tripathi,4,5,0
862,Basil Thampi,Rishabh Pant,6,22,0
863,Basil Thampi,Robin Uthappa,7,16,0
864,Basil Thampi,Sanju Samson,6,17,0
865,Basil Thampi,Shakib Al Hasan,1,1,0
866,Basil Thampi,Sherfane Rutherford,1,1,0
867,Basil Thampi,Shikhar Dhawan,3,1,0
868,Basil Thampi,Shreyas Iyer,3,2,0
869,Basil Thampi,Shubman Gill,8,15,0
870,Basil Thampi,Sunil Narine,5,14,0
871,Basil Thampi,Suryakumar Yadav,1,1,0
872,Basil Thampi,Yusuf Pathan,1,0,1
873,Ben Cutting,Gautam Gambhir,4,7,0
874,Ben Cutting,Manish Pandey,10,21,0
875,Ben Cutting,Piyush Chawla,6,6,1
876,Ben Cutting,Robin Uthappa,9,11,1
877,Ben Cutting,Tom Curran,6,6,0
878,Ben Cutting,Yusuf Pathan,2,2,0
879,Ben Laughlin,AB de Villiers,3,5,0
880,Ben Laughlin,Andre Russell,11,25,0
881,Ben Laughlin,Chris Morris,5,13,0
882,Ben Laughlin,Dinesh Karthik,10,15,1
883,Ben Laughlin,Glenn Maxwell,1,0,1
884,Ben Laughlin,Javon Searles,2,1,1
885,Ben Laughlin,Mohammed Siraj,4,5,0
886,Ben Laughlin,Nitish Rana,10,12,0
887,Ben Laughlin,Parthiv Patel,3,5,0
888,Ben Laughlin,Rishabh Pant,3,5,0
889,Ben Laughlin,Robin Uthappa,5,7,0
890,Ben Laughlin,Sarfaraz Khan,1,0,1
891,Ben Laughlin,Shubman Gill,3,5,0
892,Ben Laughlin,Sunil Narine,3,7,0
893,Ben Laughlin,Umesh Yadav,1,0,1
894,Ben Laughlin,Vijay Shankar,3,3,1
895,Ben Stokes,Alex Hales,8,11,0
896,Ben Stokes,Ambati Rayudu,10,16,1
897,Ben Stokes,Andre Russell,1,1,0
898,Ben Stokes,Chris Gayle,29,55,1
899,Ben Stokes,Chris Lynn,11,7,1
900,Ben Stokes,Colin de Grandhomme,3,6,0
901,Ben Stokes,David Warner,4,5,0
902,Ben Stokes,Dinesh Karthik,7,9,0
903,Ben Stokes,Dwayne Bravo,1,1,0
904,Ben Stokes,Eoin Morgan,9,22,0
905,Ben Stokes,Gautam Gambhir,10,15,0
906,Ben Stokes,Ishan Kishan,5,10,0
907,Ben Stokes,KL Rahul,17,18,1
908,Ben Stokes,Kane Williamson,4,2,0
909,Ben Stokes,Kedar Jadhav,3,4,0
910,Ben Stokes,Kieron Pollard,7,9,0
911,Ben Stokes,MS Dhoni,15,17,1
912,Ben Stokes,Mandeep Singh,2,5,0
913,Ben Stokes,Manish Pandey,16,31,0
914,Ben Stokes,Manoj Tiwary,3,1,1
915,Ben Stokes,Marcus Stoinis,9,10,0
916,Ben Stokes,Mayank Agarawal,3,5,0
917,Ben Stokes,Mitchell Santner,4,11,0
918,Ben Stokes,Moeen Ali,2,2,0
919,Ben Stokes,Nathan Coulter-Nile,2,0,1
920,Ben Stokes,Nicholas Pooran,5,2,2
921,Ben Stokes,Nitish Rana,10,8,0
922,Ben Stokes,Parthiv Patel,7,17,0
923,Ben Stokes,Pat Cummins,3,8,0
924,Ben Stokes,Rahul Tripathi,2,7,0
925,Ben Stokes,Ravindra Jadeja,9,16,0
926,Ben Stokes,Robin Uthappa,12,12,1
927,Ben Stokes,Sam Billings,8,15,1
928,Ben Stokes,Sam Curran,2,7,0
929,Ben Stokes,Sarfaraz Khan,7,13,0
930,Ben Stokes,Shakib Al Hasan,2,1,0
931,Ben Stokes,Shane Watson,6,4,0
932,Ben Stokes,Sheldon Jackson,2,1,0
933,Ben Stokes,Shikhar Dhawan,6,9,0
934,Ben Stokes,Shreyas Iyer,8,15,0
935,Ben Stokes,Shubman Gill,9,10,0
936,Ben Stokes,Sunil Narine,4,5,1
937,Ben Stokes,Suresh Raina,7,9,0
938,Ben Stokes,Suryakumar Yadav,9,14,0
939,Ben Stokes,Umesh Yadav,2,2,0
940,Ben Stokes,Vijay Shankar,6,4,0
941,Beuran Hendricks,Andre Russell,2,5,0
942,Beuran Hendricks,Brad Hogg,1,1,0
943,Beuran Hendricks,Gautam Gambhir,3,5,0
944,Beuran Hendricks,Johan Botha,1,0,1
945,Beuran Hendricks,Piyush Chawla,4,10,0
946,Beuran Hendricks,Robin Uthappa,3,5,0
947,Beuran Hendricks,Suryakumar Yadav,2,4,0
948,Beuran Hendricks,Yusuf Pathan,8,6,1
949,Bhuvneshwar Kumar,AB de Villiers,11,19,1
950,Bhuvneshwar Kumar,Aaron Finch,4,2,0
951,Bhuvneshwar Kumar,Abhinav Manohar,6,8,1
952,Bhuvneshwar Kumar,Ajinkya Rahane,28,33,1
953,Bhuvneshwar Kumar,Ambati Rayudu,6,7,0
954,Bhuvneshwar Kumar,Andre Russell,8,23,0
955,Bhuvneshwar Kumar,Angelo Mathews,6,5,0
956,Bhuvneshwar Kumar,Ashton Turner,4,2,0
957,Bhuvneshwar Kumar,Axar Patel,3,3,0
958,Bhuvneshwar Kumar,Ayush Badoni,1,1,0
959,Bhuvneshwar Kumar,Carlos Brathwaite,5,11,0
960,Bhuvneshwar Kumar,Chris Jordan,4,7,0
961,Bhuvneshwar Kumar,Chris Lynn,14,15,0
962,Bhuvneshwar Kumar,Chris Woakes,1,1,0
963,Bhuvneshwar Kumar,Colin de Grandhomme,1,0,1
964,Bhuvneshwar Kumar,Dan Christian,2,1,0
965,Bhuvneshwar Kumar,Dasun Shanaka,1,1,0
966,Bhuvneshwar Kumar,David Miller,2,2,0
967,Bhuvneshwar Kumar,Deepak Hooda,9,8,1
968,Bhuvneshwar Kumar,Devdutt Padikkal,17,14,0
969,Bhuvneshwar Kumar,Dinesh Karthik,11,15,1
970,Bhuvneshwar Kumar,Dwayne Bravo,3,6,0
971,Bhuvneshwar Kumar,Eoin Morgan,3,8,0
972,Bhuvneshwar Kumar,Evin Lewis,3,1,1
973,Bhuvneshwar Kumar,Faf du Plessis,5,2,0
974,Bhuvneshwar Kumar,Gautam Gambhir,16,20,0
975,Bhuvneshwar Kumar,George Bailey,9,4,0
976,Bhuvneshwar Kumar,George Garton,2,1,0
977,Bhuvneshwar Kumar,Glenn Maxwell,4,4,0
978,Bhuvneshwar Kumar,Harbhajan Singh,6,6,0
979,Bhuvneshwar Kumar,Hardik Pandya,8,9,1
980,Bhuvneshwar Kumar,Jason Holder,1,1,0
981,Bhuvneshwar Kumar,Jasprit Bumrah,1,1,0
982,Bhuvneshwar Kumar,Jean-Paul Duminy,11,7,0
983,Bhuvneshwar Kumar,Johan Botha,2,6,1
984,Bhuvneshwar Kumar,Jonny Bairstow,1,1,0
985,Bhuvneshwar Kumar,Jos Buttler,11,18,1
986,Bhuvneshwar Kumar,Josh Philippe,2,1,0
987,Bhuvneshwar Kumar,Kagiso Rabada,4,6,0
988,Bhuvneshwar Kumar,Karun Nair,11,14,0
989,Bhuvneshwar Kumar,Kedar Jadhav,14,20,0
990,Bhuvneshwar Kumar,Keemo Paul,1,0,0
991,Bhuvneshwar Kumar,Krunal Pandya,2,6,0
992,Bhuvneshwar Kumar,Kyle Mayers,4,3,0
993,Bhuvneshwar Kumar,Liam Livingstone,2,1,1
994,Bhuvneshwar Kumar,M Shahrukh Khan,1,0,1
995,Bhuvneshwar Kumar,MS Dhoni,6,7,0
996,Bhuvneshwar Kumar,Mahipal Lomror,6,7,0
997,Bhuvneshwar Kumar,Manish Pandey,9,10,2
998,Bhuvneshwar Kumar,Marcus Stoinis,2,5,0
999,Bhuvneshwar Kumar,Matthew Wade,8,20,0
1000,Bhuvneshwar Kumar,Mayank Agarawal,1,0,1
1001,Bhuvneshwar Kumar,Mitchell Johnson,3,4,0
1002,Bhuvneshwar Kumar,Mohammed Shami,1,0,1
1003,Bhuvneshwar Kumar,Mohit Sharma,1,1,0
1004,Bhuvneshwar Kumar,Narayan Jagadeesan,4,7,0
1005,Bhuvneshwar Kumar,Nitish Rana,14,21,0
1006,Bhuvneshwar Kumar,Noor Ahmad,1,0,1
1007,Bhuvneshwar Kumar,Odean Smith,9,10,0
1008,Bhuvneshwar Kumar,Parthiv Patel,4,0,1
1009,Bhuvneshwar Kumar,Piyush Chawla,5,5,0
1010,Bhuvneshwar Kumar,Prabhsimran Singh,2,3,0
1011,Bhuvneshwar Kumar,Prithvi Shaw,15,20,1
1012,Bhuvneshwar Kumar,Quinton de Kock,14,15,0
1013,Bhuvneshwar Kumar,Rahmanullah Gurbaz,12,17,1
1014,Bhuvneshwar Kumar,Rahul Tewatia,1,1,0
1015,Bhuvneshwar Kumar,Rahul Tripathi,21,35,0
1016,Bhuvneshwar Kumar,Rashid Khan,1,0,1
1017,Bhuvneshwar Kumar,Ravichandran Ashwin,3,0,0
1018,Bhuvneshwar Kumar,Ravindra Jadeja,12,20,1
1019,Bhuvneshwar Kumar,Rinku Singh,8,9,0
1020,Bhuvneshwar Kumar,Rishabh Pant,13,22,1
1021,Bhuvneshwar Kumar,Robin Uthappa,44,51,1
1022,Bhuvneshwar Kumar,Rohit Sharma,2,5,0
1023,Bhuvneshwar Kumar,Ruturaj Gaikwad,4,5,0
1024,Bhuvneshwar Kumar,Sai Sudharsan,8,11,0
1025,Bhuvneshwar Kumar,Sam Curran,1,1,0
1026,Bhuvneshwar Kumar,Sanju Samson,33,30,0
1027,Bhuvneshwar Kumar,Saurabh Tiwary,3,3,0
1028,Bhuvneshwar Kumar,Shakib Al Hasan,1,0,1
1029,Bhuvneshwar Kumar,Shane Watson,5,0,1
1030,Bhuvneshwar Kumar,Shardul Thakur,4,7,0
1031,Bhuvneshwar Kumar,Sherfane Rutherford,6,7,1
1032,Bhuvneshwar Kumar,Shikhar Dhawan,25,30,1
1033,Bhuvneshwar Kumar,Shimron Hetmyer,4,5,1
1034,Bhuvneshwar Kumar,Shivam Dube,3,2,1
1035,Bhuvneshwar Kumar,Shivam Mavi,2,1,0
1036,Bhuvneshwar Kumar,Shreyas Iyer,17,4,1
1037,Bhuvneshwar Kumar,Shubman Gill,41,44,3
1038,Bhuvneshwar Kumar,Steven Smith,5,3,0
1039,Bhuvneshwar Kumar,Stuart Binny,2,2,0
1040,Bhuvneshwar Kumar,Sunil Narine,15,29,1
1041,Bhuvneshwar Kumar,Suryakumar Yadav,8,14,1
1042,Bhuvneshwar Kumar,Thisara Perera,4,9,0
1043,Bhuvneshwar Kumar,Usman Khawaja,3,2,0
1044,Bhuvneshwar Kumar,Venkatesh Iyer,18,17,0
1045,Bhuvneshwar Kumar,Virat Kohli,4,5,1
1046,Bhuvneshwar Kumar,Wriddhiman Saha,3,0,1
1047,Bhuvneshwar Kumar,Yashasvi Jaiswal,13,25,0
1048,Bhuvneshwar Kumar,Yusuf Pathan,23,30,1
1049,Billy Stanlake,Andre Russell,2,6,1
1050,Billy Stanlake,Chris Lynn,8,12,0
1051,Billy Stanlake,Dinesh Karthik,2,1,0
1052,Billy Stanlake,Nitish Rana,7,1,1
1053,Billy Stanlake,Robin Uthappa,1,1,0
1054,Billy Stanlake,Shubman Gill,2,0,0
1055,Billy Stanlake,Sunil Narine,2,0,0
1056,Bipul Sharma,Andre Russell,7,14,1
1057,Bipul Sharma,Manish Pandey,22,25,1
1058,Bipul Sharma,Robin Uthappa,9,10,0
1059,Bipul Sharma,Ryan ten Doeschate,1,1,0
1060,Bipul Sharma,Yusuf Pathan,3,6,0
1061,Brad Hogg,Amit Mishra,6,1,1
1062,Brad Hogg,Angelo Mathews,3,9,0
1063,Brad Hogg,Ashish Nehra,1,0,0
1064,Brad Hogg,Brendon McCullum,1,0,1
1065,Brad Hogg,Chris Morris,5,11,0
1066,Brad Hogg,David Miller,5,4,0
1067,Brad Hogg,Dinesh Karthik,7,17,1
1068,Brad Hogg,Dwayne Bravo,7,7,0
1069,Brad Hogg,Eoin Morgan,1,0,0
1070,Brad Hogg,Faf du Plessis,3,4,1
1071,Brad Hogg,Glenn Maxwell,13,40,0
